"AllocatedMemoryInMb","AppAndRoleApplication","AppAndRoleBizTalkServer","AppAndRoleExchangeServer","AppAndRoleFeature","AppAndRoleOtherDatabase","AppAndRoleSharePointServer","AppAndRoleSqlServer","AppAndRoleSystemCenter","AppAndRoleWebApplication","BiosGuid","BiosSerialNumber","ClusterFqdn","ClusterId","CreatedTimestamp","Disk","DisplayName","Error","Firmware","Generation","GuestDetailsDiscoveryTimestamp","GuestOSDetailOsname","GuestOSDetailOstype","GuestOSDetailOsversion","HighAvailability","HostFqdn","HostId","Id","InstanceUuid","IsDeleted","IsDynamicMemoryEnabled","IsGuestDetailsDiscoveryInProgress","ManagementServerType","MaxMemoryMb","Name","NetworkAdapter","NumberOfApplication","NumberOfProcessorCore","OperatingSystemDetailOSName","OperatingSystemDetailOSType","OperatingSystemDetailOSVersion","PowerStatus","Type","UpdatedTimestamp","VMConfigurationFileLocation","VMFqdn","Version"
"8192",,,,,,,,,,"1457CB08-B940-4124-AA87-EEAA3A7BCB5B","4471-6392-4763-6080-9174-5743-85","HICP1310_Clu.olcc.lan","/subscriptions/bc602065-8f71-487b-9fa1-e872b4ce9a79/resourceGroups/rg-dcstratmig-prd-003/providers/Microsoft.OffAzure/HyperVSites/HYPV-AZ-MIGVA24225site/clusters/hicp1310-clu-olcc-lan-4fb0bd14-3fa8-4561-ad74-93b04087d47c","2025-02-11T20:31:03.4953215Z","Microsoft.Azure.PowerShell.Cmdlets.Migrate.Models.Api202001.IHyperVDisk[]","To-Be-Decommed-DC01-SCRT-SVR","Microsoft.Azure.PowerShell.Cmdlets.Migrate.Models.Api202001.IHealthErrorDetails[]","BIOS","1",,,,,"Yes","HICP1314",,"/subscriptions/bc602065-8f71-487b-9fa1-e872b4ce9a79/resourceGroups/rg-dcstratmig-prd-003/providers/Microsoft.OffAzure/HyperVSites/HYPV-AZ-MIGVA24225site/machines/7a9e0dce-0649-4de2-a39f-20f1b833e469","7a9e0dce-0649-4de2-a39f-20f1b833e469","False","False","True","Cluster","65536","7a9e0dce-0649-4de2-a39f-20f1b833e469","Microsoft.Azure.PowerShell.Cmdlets.Migrate.Models.Api202001.IHyperVNetworkAdapter[]","-1","2",,"otherguestfamily",,"PowerOff","Microsoft.OffAzure/HyperVSites/machines","2025-02-13T03:21:36.0077946Z","C:\ClusterStorage\Volume12\DC01-SCRT-SVR-2\Virtual Machines\7A9E0DCE-0649-4DE2-A39F-20F1B833E469.VMCX","","9.0"
"16384",,,,,,,,,,"736A959A-5B72-4FE4-A41D-6B77792285D4","3469-3722-8807-0318-9186-0583-49","HICP1310_Clu.olcc.lan","/subscriptions/bc602065-8f71-487b-9fa1-e872b4ce9a79/resourceGroups/rg-dcstratmig-prd-003/providers/Microsoft.OffAzure/HyperVSites/HYPV-AZ-MIGVA24225site/clusters/hicp1310-clu-olcc-lan-4fb0bd14-3fa8-4561-ad74-93b04087d47c","2025-02-11T20:31:03.7453219Z","Microsoft.Azure.PowerShell.Cmdlets.Migrate.Models.Api202001.IHyperVDisk[]","HICP1156","Microsoft.Azure.PowerShell.Cmdlets.Migrate.Models.Api202001.IHealthErrorDetails[]","UEFI","2","2/13/2025 3:21:03 AM","Microsoft Windows Server 2019 Standard","Windows","10.0.17763","Yes","HICP1319",,"/subscriptions/bc602065-8f71-487b-9fa1-e872b4ce9a79/resourceGroups/rg-dcstratmig-prd-003/providers/Microsoft.OffAzure/HyperVSites/HYPV-AZ-MIGVA24225site/machines/f24ce4e3-1af7-4b2d-8f69-e2f9c03137be","f24ce4e3-1af7-4b2d-8f69-e2f9c03137be","False","False","False","Cluster","1048576","f24ce4e3-1af7-4b2d-8f69-e2f9c03137be","Microsoft.Azure.PowerShell.Cmdlets.Migrate.Models.Api202001.IHyperVNetworkAdapter[]","26","2","Windows Server 2019 Standard","windowsguest","10.0.17763","Running","Microsoft.OffAzure/HyperVSites/machines","2025-02-13T15:06:09.8406773Z","C:\ClusterStorage\Volume3\HICP1156\Virtual Machines\F24CE4E3-1AF7-4B2D-8F69-E2F9C03137BE.VMCX","HICP1156.olcc.lan","9.0"
"8192",,,,,,,,,,"69F1BFD0-49E0-4DEB-AE0F-868A343FB912","2584-2629-0970-1167-9172-0126-19","HICP1310_Clu.olcc.lan","/subscriptions/bc602065-8f71-487b-9fa1-e872b4ce9a79/resourceGroups/rg-dcstratmig-prd-003/providers/Microsoft.OffAzure/HyperVSites/HYPV-AZ-MIGVA24225site/clusters/hicp1310-clu-olcc-lan-4fb0bd14-3fa8-4561-ad74-93b04087d47c","2025-02-11T20:31:03.9953107Z","Microsoft.Azure.PowerShell.Cmdlets.Migrate.Models.Api202001.IHyperVDisk[]","HICP2380A","Microsoft.Azure.PowerShell.Cmdlets.Migrate.Models.Api202001.IHealthErrorDetails[]","UEFI","2","2/13/2025 3:20:54 AM","Microsoft Windows Server 2019 Standard","Windows","10.0.17763","Yes","HICP1319",,"/subscriptions/bc602065-8f71-487b-9fa1-e872b4ce9a79/resourceGroups/rg-dcstratmig-prd-003/providers/Microsoft.OffAzure/HyperVSites/HYPV-AZ-MIGVA24225site/machines/7e11b4da-688c-468c-b25c-8c026df01cd8","7e11b4da-688c-468c-b25c-8c026df01cd8","False","False","False","Cluster","1048576","7e11b4da-688c-468c-b25c-8c026df01cd8","Microsoft.Azure.PowerShell.Cmdlets.Migrate.Models.Api202001.IHyperVNetworkAdapter[]","25","2","Windows Server 2019 Standard","windowsguest","10.0.17763","Running","Microsoft.OffAzure/HyperVSites/machines","2025-02-13T15:06:09.9656959Z","C:\ClusterStorage\Volume14\HICP2380A-2\Virtual Machines\7E11B4DA-688C-468C-B25C-8C026DF01CD8.VMCX","HICP2380A.olcc.lan","9.0"
"4096",,,,,,,,,,"988270F1-0BC8-4D15-8DF5-1724230ACC69","3082-3067-9269-5102-5233-0521-01","HICP1323_CLU.olcc.lan","/subscriptions/bc602065-8f71-487b-9fa1-e872b4ce9a79/resourceGroups/rg-dcstratmig-prd-003/providers/Microsoft.OffAzure/HyperVSites/HYPV-AZ-MIGVA24225site/clusters/hicp1323-clu-olcc-lan-fe5137bc-e3d8-415b-9d54-c2debea3ef5d","2025-02-11T20:31:04.2453262Z","Microsoft.Azure.PowerShell.Cmdlets.Migrate.Models.Api202001.IHyperVDisk[]","ATL_DMZ_WIN2019_CloneTemplate","Microsoft.Azure.PowerShell.Cmdlets.Migrate.Models.Api202001.IHealthErrorDetails[]","UEFI","2",,,,,"Yes","HICP1323B",,"/subscriptions/bc602065-8f71-487b-9fa1-e872b4ce9a79/resourceGroups/rg-dcstratmig-prd-003/providers/Microsoft.OffAzure/HyperVSites/HYPV-AZ-MIGVA24225site/machines/e566860b-7420-42ee-a2db-bb8b794ab4b4","e566860b-7420-42ee-a2db-bb8b794ab4b4","False","False","True","Cluster","1048576","e566860b-7420-42ee-a2db-bb8b794ab4b4","Microsoft.Azure.PowerShell.Cmdlets.Migrate.Models.Api202001.IHyperVNetworkAdapter[]","-1","2",,"otherguestfamily",,"PowerOff","Microsoft.OffAzure/HyperVSites/machines","2025-02-13T03:22:06.8248330Z","C:\ClusterStorage\Volume1\ATL_DMZ_WIN2019_CloneTemplate\Virtual Machines\E566860B-7420-42EE-A2DB-BB8B794AB4B4.VMCX","","9.0"
"24576",,,,,,,,,,"393F37A0-D0BF-4E78-992E-5C768C466D83","8802-8527-6929-5853-2777-2331-19","HICP1310_Clu.olcc.lan","/subscriptions/bc602065-8f71-487b-9fa1-e872b4ce9a79/resourceGroups/rg-dcstratmig-prd-003/providers/Microsoft.OffAzure/HyperVSites/HYPV-AZ-MIGVA24225site/clusters/hicp1310-clu-olcc-lan-4fb0bd14-3fa8-4561-ad74-93b04087d47c","2025-02-11T20:31:04.4953895Z","Microsoft.Azure.PowerShell.Cmdlets.Migrate.Models.Api202001.IHyperVDisk[]","HICP3812","Microsoft.Azure.PowerShell.Cmdlets.Migrate.Models.Api202001.IHealthErrorDetails[]","UEFI","2","2/13/2025 3:19:13 AM","Red Hat Enterprise Linux","Linux","8.3","Yes","HICP1313",,"/subscriptions/bc602065-8f71-487b-9fa1-e872b4ce9a79/resourceGroups/rg-dcstratmig-prd-003/providers/Microsoft.OffAzure/HyperVSites/HYPV-AZ-MIGVA24225site/machines/ca837d8a-0399-4979-a5ad-74f4db52e16b","ca837d8a-0399-4979-a5ad-74f4db52e16b","False","False","False","Cluster","1048576","ca837d8a-0399-4979-a5ad-74f4db52e16b","Microsoft.Azure.PowerShell.Cmdlets.Migrate.Models.Api202001.IHyperVNetworkAdapter[]","66","6","Red Hat Enterprise Linux","linuxguest","4.18.0","Running","Microsoft.OffAzure/HyperVSites/machines","2025-02-13T03:19:13.7485463Z","C:\ClusterStorage\Volume14\HICP3812\Virtual Machines\CA837D8A-0399-4979-A5AD-74F4DB52E16B.VMCX","HICP3812.olcc.lan","9.0"
"16384",,,,,,,,,,"F073AD19-B4A5-4952-A1B3-75FBD2C21FF6","4455-9815-9157-6762-5433-7096-83","HICP1310_Clu.olcc.lan","/subscriptions/bc602065-8f71-487b-9fa1-e872b4ce9a79/resourceGroups/rg-dcstratmig-prd-003/providers/Microsoft.OffAzure/HyperVSites/HYPV-AZ-MIGVA24225site/clusters/hicp1310-clu-olcc-lan-4fb0bd14-3fa8-4561-ad74-93b04087d47c","2025-02-11T20:31:04.7453078Z","Microsoft.Azure.PowerShell.Cmdlets.Migrate.Models.Api202001.IHyperVDisk[]","DC01-DB27-SSISE","Microsoft.Azure.PowerShell.Cmdlets.Migrate.Models.Api202001.IHealthErrorDetails[]","BIOS","1","2/13/2025 3:21:05 AM","Microsoft Windows Server 2016 Standard","Windows","10.0.14393","Yes","HICP1317",,"/subscriptions/bc602065-8f71-487b-9fa1-e872b4ce9a79/resourceGroups/rg-dcstratmig-prd-003/providers/Microsoft.OffAzure/HyperVSites/HYPV-AZ-MIGVA24225site/machines/fcea3e5a-a3a8-4eed-93ae-8086beddc776","fcea3e5a-a3a8-4eed-93ae-8086beddc776","False","False","False","Cluster","65536","fcea3e5a-a3a8-4eed-93ae-8086beddc776","Microsoft.Azure.PowerShell.Cmdlets.Migrate.Models.Api202001.IHyperVNetworkAdapter[]","149","2","Windows Server 2016 Standard","windowsguest","10.0.14393","Running","Microsoft.OffAzure/HyperVSites/machines","2025-02-13T03:22:56.4381658Z","C:\ClusterStorage\Volume12\DC01-DB27-SSISE\Virtual Machines\FCEA3E5A-A3A8-4EED-93AE-8086BEDDC776.VMCX","DC01-DB27-SSISE.olcc.lan","9.0"
"8192",,,,,,,,,,"2F8EFB4D-B7A4-4EDB-A2D9-D0F674D8F66B","3226-5938-2042-8738-0227-0079-59","HICP1310_Clu.olcc.lan","/subscriptions/bc602065-8f71-487b-9fa1-e872b4ce9a79/resourceGroups/rg-dcstratmig-prd-003/providers/Microsoft.OffAzure/HyperVSites/HYPV-AZ-MIGVA24225site/clusters/hicp1310-clu-olcc-lan-4fb0bd14-3fa8-4561-ad74-93b04087d47c","2025-02-11T20:31:04.9953067Z","Microsoft.Azure.PowerShell.Cmdlets.Migrate.Models.Api202001.IHyperVDisk[]","OpsTest2022","Microsoft.Azure.PowerShell.Cmdlets.Migrate.Models.Api202001.IHealthErrorDetails[]","UEFI","2","2/13/2025 3:19:10 AM","Microsoft Windows Server 2022 Standard","Windows","10.0.20348","Yes","HICP1315",,"/subscriptions/bc602065-8f71-487b-9fa1-e872b4ce9a79/resourceGroups/rg-dcstratmig-prd-003/providers/Microsoft.OffAzure/HyperVSites/HYPV-AZ-MIGVA24225site/machines/2d7f4981-9f48-4ea9-9c94-282f24d71456","2d7f4981-9f48-4ea9-9c94-282f24d71456","False","False","False","Cluster","1048576","2d7f4981-9f48-4ea9-9c94-282f24d71456","Microsoft.Azure.PowerShell.Cmdlets.Migrate.Models.Api202001.IHyperVNetworkAdapter[]","22","4","Windows Server 2022 Standard","windowsguest","10.0.20348","Running","Microsoft.OffAzure/HyperVSites/machines","2025-02-13T03:21:33.2326048Z","C:\ClusterStorage\Volume2\OpsTest2022-1\Virtual Machines\2D7F4981-9F48-4EA9-9C94-282F24D71456.VMCX","OpsTest2022.olcc.lan","9.0"
"4096",,,,,,,,,,"42D6DB85-3B9C-43FB-9C1E-4AEFB3124C4F","1739-8568-7267-2985-7194-1062-36","HICP1326_CLU.olcc.lan","/subscriptions/bc602065-8f71-487b-9fa1-e872b4ce9a79/resourceGroups/rg-dcstratmig-prd-003/providers/Microsoft.OffAzure/HyperVSites/HYPV-AZ-MIGVA24225site/clusters/hicp1326-clu-olcc-lan-dfe304fe-4c9c-4a21-8ab7-565af1ada800","2025-02-11T20:31:05.2453130Z","Microsoft.Azure.PowerShell.Cmdlets.Migrate.Models.Api202001.IHyperVDisk[]","NP03-APP01C-ROP","Microsoft.Azure.PowerShell.Cmdlets.Migrate.Models.Api202001.IHealthErrorDetails[]","UEFI","2",,,,,"Yes","HICP1326A",,"/subscriptions/bc602065-8f71-487b-9fa1-e872b4ce9a79/resourceGroups/rg-dcstratmig-prd-003/providers/Microsoft.OffAzure/HyperVSites/HYPV-AZ-MIGVA24225site/machines/e2513fe7-288e-421f-afe0-fc52e06b4707","e2513fe7-288e-421f-afe0-fc52e06b4707","False","False","True","Cluster","1048576","e2513fe7-288e-421f-afe0-fc52e06b4707","Microsoft.Azure.PowerShell.Cmdlets.Migrate.Models.Api202001.IHyperVNetworkAdapter[]","-1","2",,"otherguestfamily",,"PowerOff","Microsoft.OffAzure/HyperVSites/machines","2025-02-13T03:22:21.9042372Z","C:\ClusterStorage\Volume2\NP03-APP01C-ROP\Virtual Machines\E2513FE7-288E-421F-AFE0-FC52E06B4707.VMCX","","9.0"
"48128",,,,,,,,,,"4D07C19A-1F17-42B8-960C-3B674B0FE655","0136-5047-2829-9424-5499-5906-53",,"/subscriptions/bc602065-8f71-487b-9fa1-e872b4ce9a79/resourceGroups/rg-dcstratmig-prd-003/providers/Microsoft.OffAzure/HyperVSites/HYPV-AZ-MIGVA24225site/clusters/hicp1310-clu-olcc-lan-4fb0bd14-3fa8-4561-ad74-93b04087d47c","2025-02-11T20:31:05.4953397Z","Microsoft.Azure.PowerShell.Cmdlets.Migrate.Models.Api202001.IHyperVDisk[]","HICP1202A-Gen2","Microsoft.Azure.PowerShell.Cmdlets.Migrate.Models.Api202001.IHealthErrorDetails[]","UEFI","2",,,,,"No","HICP1311",,"/subscriptions/bc602065-8f71-487b-9fa1-e872b4ce9a79/resourceGroups/rg-dcstratmig-prd-003/providers/Microsoft.OffAzure/HyperVSites/HYPV-AZ-MIGVA24225site/machines/cf6d72a9-5c7f-459d-8377-ff7ee88cd7f9","cf6d72a9-5c7f-459d-8377-ff7ee88cd7f9","False","False","True","Cluster","1048576","cf6d72a9-5c7f-459d-8377-ff7ee88cd7f9","Microsoft.Azure.PowerShell.Cmdlets.Migrate.Models.Api202001.IHyperVNetworkAdapter[]","-1","1",,"otherguestfamily",,"PowerOff","Microsoft.OffAzure/HyperVSites/machines","2025-02-13T03:21:32.7326317Z","C:\ProgramData\Microsoft\Windows\Hyper-V\HICP1202A-Gen2\Virtual Machines\CF6D72A9-5C7F-459D-8377-FF7EE88CD7F9.VMCX","","9.0"
"4096",,,,,,,,,,"DF3800D1-12EF-4694-BCDD-7F49B73F41C2","0969-3103-9427-4055-6350-1889-20","HICP1326_CLU.olcc.lan","/subscriptions/bc602065-8f71-487b-9fa1-e872b4ce9a79/resourceGroups/rg-dcstratmig-prd-003/providers/Microsoft.OffAzure/HyperVSites/HYPV-AZ-MIGVA24225site/clusters/hicp1326-clu-olcc-lan-dfe304fe-4c9c-4a21-8ab7-565af1ada800","2025-02-11T20:31:05.7453188Z","Microsoft.Azure.PowerShell.Cmdlets.Migrate.Models.Api202001.IHyperVDisk[]","OpsTestUAT","Microsoft.Azure.PowerShell.Cmdlets.Migrate.Models.Api202001.IHealthErrorDetails[]","UEFI","2","2/13/2025 3:20:42 AM","Microsoft Windows Server 2019 Standard","Windows","10.0.17763","Yes","HICP1326A",,"/subscriptions/bc602065-8f71-487b-9fa1-e872b4ce9a79/resourceGroups/rg-dcstratmig-prd-003/providers/Microsoft.OffAzure/HyperVSites/HYPV-AZ-MIGVA24225site/machines/0bfc5813-3137-42ec-b44a-21c88ab70120","0bfc5813-3137-42ec-b44a-21c88ab70120","False","False","False","Cluster","1048576","0bfc5813-3137-42ec-b44a-21c88ab70120","Microsoft.Azure.PowerShell.Cmdlets.Migrate.Models.Api202001.IHyperVNetworkAdapter[]","14","2","Windows Server 2019 Standard","windowsguest","10.0.17763","Running","Microsoft.OffAzure/HyperVSites/machines","2025-02-13T03:20:42.8410429Z","C:\ClusterStorage\Volume1\OpsTestUAT\Virtual Machines\0BFC5813-3137-42EC-B44A-21C88AB70120.VMCX","OPSTESTUAT.olcc.lan","9.0"
"16384",,,,,,,,,,"1AAFE054-BB1D-4AD7-94CC-EDA56333755E","5509-7279-6896-5358-6942-9991-89","HICP1310_Clu.olcc.lan","/subscriptions/bc602065-8f71-487b-9fa1-e872b4ce9a79/resourceGroups/rg-dcstratmig-prd-003/providers/Microsoft.OffAzure/HyperVSites/HYPV-AZ-MIGVA24225site/clusters/hicp1310-clu-olcc-lan-4fb0bd14-3fa8-4561-ad74-93b04087d47c","2025-02-11T20:31:05.9953311Z","Microsoft.Azure.PowerShell.Cmdlets.Migrate.Models.Api202001.IHyperVDisk[]","HICP5575A","Microsoft.Azure.PowerShell.Cmdlets.Migrate.Models.Api202001.IHealthErrorDetails[]","UEFI","2","2/13/2025 3:20:37 AM","Microsoft Windows Server 2019 Standard","Windows","10.0.17763","Yes","HICP1310C",,"/subscriptions/bc602065-8f71-487b-9fa1-e872b4ce9a79/resourceGroups/rg-dcstratmig-prd-003/providers/Microsoft.OffAzure/HyperVSites/HYPV-AZ-MIGVA24225site/machines/92806fb2-777f-425b-8a64-f53eb15f626a","92806fb2-777f-425b-8a64-f53eb15f626a","False","False","False","Cluster","1048576","92806fb2-777f-425b-8a64-f53eb15f626a","Microsoft.Azure.PowerShell.Cmdlets.Migrate.Models.Api202001.IHyperVNetworkAdapter[]","17","4","Windows Server 2019 Standard","windowsguest","10.0.17763","Running","Microsoft.OffAzure/HyperVSites/machines","2025-02-13T15:06:10.0906765Z","C:\ClusterStorage\Volume11\HICP5575A-2\Virtual Machines\92806FB2-777F-425B-8A64-F53EB15F626A.VMCX","HICP5575A.olcc.lan","9.0"
"8192",,,,,,,,,,"F06C6965-6FFA-44EC-8D7D-73B0801F8F06","2159-3180-2503-8688-8804-3173-69","HICP1310_Clu.olcc.lan","/subscriptions/bc602065-8f71-487b-9fa1-e872b4ce9a79/resourceGroups/rg-dcstratmig-prd-003/providers/Microsoft.OffAzure/HyperVSites/HYPV-AZ-MIGVA24225site/clusters/hicp1310-clu-olcc-lan-4fb0bd14-3fa8-4561-ad74-93b04087d47c","2025-02-11T20:31:06.2452913Z","Microsoft.Azure.PowerShell.Cmdlets.Migrate.Models.Api202001.IHyperVDisk[]","HICP6507","Microsoft.Azure.PowerShell.Cmdlets.Migrate.Models.Api202001.IHealthErrorDetails[]","UEFI","2","2/13/2025 3:20:47 AM","Microsoft Windows Server 2019 Standard","Windows","10.0.17763","Yes","HICP1319",,"/subscriptions/bc602065-8f71-487b-9fa1-e872b4ce9a79/resourceGroups/rg-dcstratmig-prd-003/providers/Microsoft.OffAzure/HyperVSites/HYPV-AZ-MIGVA24225site/machines/2f0ed522-fb0e-48d6-b6f9-51cd948fb8bf","2f0ed522-fb0e-48d6-b6f9-51cd948fb8bf","False","False","False","Cluster","1048576","2f0ed522-fb0e-48d6-b6f9-51cd948fb8bf","Microsoft.Azure.PowerShell.Cmdlets.Migrate.Models.Api202001.IHyperVNetworkAdapter[]","24","2","Windows Server 2019 Standard","windowsguest","10.0.17763","Running","Microsoft.OffAzure/HyperVSites/machines","2025-02-13T03:20:47.5911263Z","C:\ClusterStorage\Volume12\HICP6507\Virtual Machines\2F0ED522-FB0E-48D6-B6F9-51CD948FB8BF.VMCX","HICP6507.olcc.lan","9.0"
"8192",,,,,,,,,,"ADFF952C-5CD4-4C50-8DA5-509801CDD0C2","3406-0566-9533-2164-8437-9607-96","HICP1310_Clu.olcc.lan","/subscriptions/bc602065-8f71-487b-9fa1-e872b4ce9a79/resourceGroups/rg-dcstratmig-prd-003/providers/Microsoft.OffAzure/HyperVSites/HYPV-AZ-MIGVA24225site/clusters/hicp1310-clu-olcc-lan-4fb0bd14-3fa8-4561-ad74-93b04087d47c","2025-02-11T20:31:06.4953174Z","Microsoft.Azure.PowerShell.Cmdlets.Migrate.Models.Api202001.IHyperVDisk[]","HICP2268B","Microsoft.Azure.PowerShell.Cmdlets.Migrate.Models.Api202001.IHealthErrorDetails[]","UEFI","2","2/13/2025 3:20:38 AM","Microsoft Windows Server 2022 Standard","Windows","10.0.20348","Yes","HICP1310B",,"/subscriptions/bc602065-8f71-487b-9fa1-e872b4ce9a79/resourceGroups/rg-dcstratmig-prd-003/providers/Microsoft.OffAzure/HyperVSites/HYPV-AZ-MIGVA24225site/machines/5b8413e7-d748-4320-a601-b248013549c0","5b8413e7-d748-4320-a601-b248013549c0","False","False","False","Cluster","1048576","5b8413e7-d748-4320-a601-b248013549c0","Microsoft.Azure.PowerShell.Cmdlets.Migrate.Models.Api202001.IHyperVNetworkAdapter[]","13","8","Windows Server 2022 Standard","windowsguest","10.0.20348","Running","Microsoft.OffAzure/HyperVSites/machines","2025-02-13T15:06:10.2313077Z","C:\ClusterStorage\Volume4_ELASTIC\HICP2268B\Virtual Machines\5B8413E7-D748-4320-A601-B248013549C0.VMCX","HICP2268B.olcc.lan","9.0"
"16384",,,,,,,,,,"A62E1EC0-DE62-450B-9D2E-DCC492BC6B25","2929-4294-3457-0344-8935-4726-58","HICP1310_Clu.olcc.lan","/subscriptions/bc602065-8f71-487b-9fa1-e872b4ce9a79/resourceGroups/rg-dcstratmig-prd-003/providers/Microsoft.OffAzure/HyperVSites/HYPV-AZ-MIGVA24225site/clusters/hicp1310-clu-olcc-lan-4fb0bd14-3fa8-4561-ad74-93b04087d47c","2025-02-11T20:31:06.7453190Z","Microsoft.Azure.PowerShell.Cmdlets.Migrate.Models.Api202001.IHyperVDisk[]","DC01-SEC-EPO","Microsoft.Azure.PowerShell.Cmdlets.Migrate.Models.Api202001.IHealthErrorDetails[]","BIOS","1","2/13/2025 3:19:21 AM","Microsoft Windows Server 2012 R2 Standard","Windows","6.3.9600","Yes","HICP1310C",,"/subscriptions/bc602065-8f71-487b-9fa1-e872b4ce9a79/resourceGroups/rg-dcstratmig-prd-003/providers/Microsoft.OffAzure/HyperVSites/HYPV-AZ-MIGVA24225site/machines/de35008a-1c1c-49b1-b146-d443128ee103","de35008a-1c1c-49b1-b146-d443128ee103","False","False","False","Cluster","65536","de35008a-1c1c-49b1-b146-d443128ee103","Microsoft.Azure.PowerShell.Cmdlets.Migrate.Models.Api202001.IHyperVNetworkAdapter[]","49","4","Windows Server 2012 R2 Standard","windowsguest","6.3.9600","Running","Microsoft.OffAzure/HyperVSites/machines","2025-02-13T03:19:21.4517985Z","C:\ClusterStorage\Volume14\DC01-SEC-EPO\Virtual Machines\DE35008A-1C1C-49B1-B146-D443128EE103.VMCX","DC01-SEC-EPO.olcc.lan","9.0"
"4096",,,,,,,,,,"2026E997-46CE-4944-BB05-2A154E0A8F56","4099-9511-8609-0032-3582-1905-11","HICP1326_CLU.olcc.lan","/subscriptions/bc602065-8f71-487b-9fa1-e872b4ce9a79/resourceGroups/rg-dcstratmig-prd-003/providers/Microsoft.OffAzure/HyperVSites/HYPV-AZ-MIGVA24225site/clusters/hicp1326-clu-olcc-lan-dfe304fe-4c9c-4a21-8ab7-565af1ada800","2025-02-11T20:31:06.9953051Z","Microsoft.Azure.PowerShell.Cmdlets.Migrate.Models.Api202001.IHyperVDisk[]","HICU2224B","Microsoft.Azure.PowerShell.Cmdlets.Migrate.Models.Api202001.IHealthErrorDetails[]","UEFI","2","2/13/2025 3:20:30 AM","Microsoft Windows Server 2019 Standard","Windows","10.0.17763","Yes","HICP1326A",,"/subscriptions/bc602065-8f71-487b-9fa1-e872b4ce9a79/resourceGroups/rg-dcstratmig-prd-003/providers/Microsoft.OffAzure/HyperVSites/HYPV-AZ-MIGVA24225site/machines/04fc3183-8c31-4fcb-ae65-a688e39a63f6","04fc3183-8c31-4fcb-ae65-a688e39a63f6","False","False","False","Cluster","1048576","04fc3183-8c31-4fcb-ae65-a688e39a63f6","Microsoft.Azure.PowerShell.Cmdlets.Migrate.Models.Api202001.IHyperVNetworkAdapter[]","42","4","Windows Server 2019 Standard","windowsguest","10.0.17763","Running","Microsoft.OffAzure/HyperVSites/machines","2025-02-13T15:06:10.3406802Z","C:\ClusterStorage\Volume1\HICU2224B-1\Virtual Machines\04FC3183-8C31-4FCB-AE65-A688E39A63F6.VMCX","HICU2224B.olcc.lan","9.0"
"16384",,,,,,,,,,"870311E8-9125-4B3E-AE7F-C00D2BC1523A","5963-4236-9771-3739-9274-8169-60","HICP1326_CLU.olcc.lan","/subscriptions/bc602065-8f71-487b-9fa1-e872b4ce9a79/resourceGroups/rg-dcstratmig-prd-003/providers/Microsoft.OffAzure/HyperVSites/HYPV-AZ-MIGVA24225site/clusters/hicp1326-clu-olcc-lan-dfe304fe-4c9c-4a21-8ab7-565af1ada800","2025-02-11T20:31:07.2452972Z","Microsoft.Azure.PowerShell.Cmdlets.Migrate.Models.Api202001.IHyperVDisk[]","HICU3902","Microsoft.Azure.PowerShell.Cmdlets.Migrate.Models.Api202001.IHealthErrorDetails[]","UEFI","2","2/13/2025 3:21:28 AM","Red Hat Enterprise Linux","Linux","8.10","Yes","HICP1326C",,"/subscriptions/bc602065-8f71-487b-9fa1-e872b4ce9a79/resourceGroups/rg-dcstratmig-prd-003/providers/Microsoft.OffAzure/HyperVSites/HYPV-AZ-MIGVA24225site/machines/72ab3a54-8ede-4507-a417-4de20f701d50","72ab3a54-8ede-4507-a417-4de20f701d50","False","False","False","Cluster","1048576","72ab3a54-8ede-4507-a417-4de20f701d50","Microsoft.Azure.PowerShell.Cmdlets.Migrate.Models.Api202001.IHyperVNetworkAdapter[]","73","4","Red Hat Enterprise Linux","linuxguest","4.18.0","Running","Microsoft.OffAzure/HyperVSites/machines","2025-02-13T15:18:24.9370491Z","C:\ClusterStorage\Volume1\HICU3902\Virtual Machines\72AB3A54-8EDE-4507-A417-4DE20F701D50.VMCX","hicu3902","9.0"
