"AllocatedMemoryInMb","AppAndRoleApplication","AppAndRoleBizTalkServer","AppAndRoleExchangeServer","AppAndRoleFeature","AppAndRoleOtherDatabase","AppAndRoleSharePointServer","AppAndRoleSqlServer","AppAndRoleSystemCenter","AppAndRoleWebApplication","BiosGuid","BiosSerialNumber","ClusterFqdn","ClusterId","CreatedTimestamp","Disk","DisplayName","Error","Firmware","Generation","GuestDetailsDiscoveryTimestamp","GuestOSDetailOsname","GuestOSDetailOstype","GuestOSDetailOsversion","HighAvailability","HostFqdn","HostId","Id","InstanceUuid","IsDeleted","IsDynamicMemoryEnabled","IsGuestDetailsDiscoveryInProgress","ManagementServerType","MaxMemoryMb","Name","NetworkAdapter","NumberOfApplication","NumberOfProcessorCore","OperatingSystemDetailOSName","OperatingSystemDetailOSType","OperatingSystemDetailOSVersion","PowerStatus","Type","UpdatedTimestamp","VMConfigurationFileLocation","VMFqdn","Version"
"8192",,,,,,,,,,"FF78AEF0-473D-4218-ADE4-BD228F23DA66","8731-2151-9394-6557-9290-1849-04","HICP1320_CLU.olcc.lan","/subscriptions/bc602065-8f71-487b-9fa1-e872b4ce9a79/resourceGroups/rg-dcstratmig-prd-004/providers/Microsoft.OffAzure/HyperVSites/HYPV-DAL-AZ-VA1534site/clusters/hicp1320-clu-olcc-lan-31e1b8b3-0964-4bf3-b3c6-23cd3b478dfd","2025-02-14T18:18:55.4307024Z","Microsoft.Azure.PowerShell.Cmdlets.Migrate.Models.Api202001.IHyperVDisk[]","NP01-ESB01-SLDI","Microsoft.Azure.PowerShell.Cmdlets.Migrate.Models.Api202001.IHealthErrorDetails[]","BIOS","1","2/18/2025 1:50:45 PM","Microsoft Windows Server 2019 Standard","Windows","10.0.17763","Yes","HICP1320J",,"/subscriptions/bc602065-8f71-487b-9fa1-e872b4ce9a79/resourceGroups/rg-dcstratmig-prd-004/providers/Microsoft.OffAzure/HyperVSites/HYPV-DAL-AZ-VA1534site/machines/0b271b3c-724c-47ee-9776-8d6aa843999c","0b271b3c-724c-47ee-9776-8d6aa843999c","False","False","False","Cluster","65536","0b271b3c-724c-47ee-9776-8d6aa843999c","Microsoft.Azure.PowerShell.Cmdlets.Migrate.Models.Api202001.IHyperVNetworkAdapter[]","38","2","Windows Server 2019 Standard","windowsguest","10.0.17763","Running","Microsoft.OffAzure/HyperVSites/machines","2025-02-18T13:51:48.4950221Z","C:\ClusterStorage\Volume8\NP01-ESB01-SLDI\Virtual Machines\0B271B3C-724C-47EE-9776-8D6AA843999C.VMCX","NP01-ESB01-SLDI.olcc.lan","9.0"
"6144",,,,,,,,,,"5A9E63B9-F4C1-432D-8442-285C2C9056F5","6623-8121-3314-2484-2792-8398-09","HICP1320_CLU.olcc.lan","/subscriptions/bc602065-8f71-487b-9fa1-e872b4ce9a79/resourceGroups/rg-dcstratmig-prd-004/providers/Microsoft.OffAzure/HyperVSites/HYPV-DAL-AZ-VA1534site/clusters/hicp1320-clu-olcc-lan-31e1b8b3-0964-4bf3-b3c6-23cd3b478dfd","2025-02-14T18:18:55.6806972Z","Microsoft.Azure.PowerShell.Cmdlets.Migrate.Models.Api202001.IHyperVDisk[]","HICP0004","Microsoft.Azure.PowerShell.Cmdlets.Migrate.Models.Api202001.IHealthErrorDetails[]","UEFI","2",,,,,"Yes","HICP1320B",,"/subscriptions/bc602065-8f71-487b-9fa1-e872b4ce9a79/resourceGroups/rg-dcstratmig-prd-004/providers/Microsoft.OffAzure/HyperVSites/HYPV-DAL-AZ-VA1534site/machines/e6e7f982-e3eb-4060-a154-49c4c502ae6e","e6e7f982-e3eb-4060-a154-49c4c502ae6e","False","False","True","Cluster","1048576","e6e7f982-e3eb-4060-a154-49c4c502ae6e","Microsoft.Azure.PowerShell.Cmdlets.Migrate.Models.Api202001.IHyperVNetworkAdapter[]","-1","4","Windows Server 2022 Standard","windowsguest","10.0.20348","Running","Microsoft.OffAzure/HyperVSites/machines","2025-02-20T03:20:40.8484474Z","C:\ClusterStorage\Volume5\HICP0004\Virtual Machines\E6E7F982-E3EB-4060-A154-49C4C502AE6E.VMCX","HICP0004.olcc.lan","9.0"
"4096",,,,,,,,,,"41BE966F-9ED1-4A56-8BBD-F5B68B33DA84","7214-8024-4672-3457-6624-1324-23","HICP1320_CLU.olcc.lan","/subscriptions/bc602065-8f71-487b-9fa1-e872b4ce9a79/resourceGroups/rg-dcstratmig-prd-004/providers/Microsoft.OffAzure/HyperVSites/HYPV-DAL-AZ-VA1534site/clusters/hicp1320-clu-olcc-lan-31e1b8b3-0964-4bf3-b3c6-23cd3b478dfd","2025-02-14T18:18:55.9307143Z","Microsoft.Azure.PowerShell.Cmdlets.Migrate.Models.Api202001.IHyperVDisk[]","HICP2425","Microsoft.Azure.PowerShell.Cmdlets.Migrate.Models.Api202001.IHealthErrorDetails[]","UEFI","2",,,,,"Yes","HICP1320A",,"/subscriptions/bc602065-8f71-487b-9fa1-e872b4ce9a79/resourceGroups/rg-dcstratmig-prd-004/providers/Microsoft.OffAzure/HyperVSites/HYPV-DAL-AZ-VA1534site/machines/b6f0729b-fb88-47d3-a8a2-0ff1443c279e","b6f0729b-fb88-47d3-a8a2-0ff1443c279e","False","False","True","Cluster","1048576","b6f0729b-fb88-47d3-a8a2-0ff1443c279e","Microsoft.Azure.PowerShell.Cmdlets.Migrate.Models.Api202001.IHyperVNetworkAdapter[]","-1","2",,"otherguestfamily",,"PowerOff","Microsoft.OffAzure/HyperVSites/machines","2025-02-18T13:52:15.6200154Z","C:\ClusterStorage\volume9\atlanta_replication\Hyper-V Replica\Virtual Machines\B6F0729B-FB88-47D3-A8A2-0FF1443C279E.VMCX","","9.0"
"4096",,,,,,,,,,"DD6249A5-7B76-423C-8DD9-D66250DA13E2","1057-2821-2112-7406-6305-0352-04","HICP1320_CLU.olcc.lan","/subscriptions/bc602065-8f71-487b-9fa1-e872b4ce9a79/resourceGroups/rg-dcstratmig-prd-004/providers/Microsoft.OffAzure/HyperVSites/HYPV-DAL-AZ-VA1534site/clusters/hicp1320-clu-olcc-lan-31e1b8b3-0964-4bf3-b3c6-23cd3b478dfd","2025-02-14T18:18:56.1806899Z","Microsoft.Azure.PowerShell.Cmdlets.Migrate.Models.Api202001.IHyperVDisk[]","OLPRDSOA1","Microsoft.Azure.PowerShell.Cmdlets.Migrate.Models.Api202001.IHealthErrorDetails[]","BIOS","1",,,,,"Yes","HICP1320J",,"/subscriptions/bc602065-8f71-487b-9fa1-e872b4ce9a79/resourceGroups/rg-dcstratmig-prd-004/providers/Microsoft.OffAzure/HyperVSites/HYPV-DAL-AZ-VA1534site/machines/3500ec14-acef-4371-b769-b714d6630db8","3500ec14-acef-4371-b769-b714d6630db8","False","False","True","Cluster","65536","3500ec14-acef-4371-b769-b714d6630db8","Microsoft.Azure.PowerShell.Cmdlets.Migrate.Models.Api202001.IHyperVNetworkAdapter[]","-1","2",,"otherguestfamily",,"PowerOff","Microsoft.OffAzure/HyperVSites/machines","2025-02-18T13:51:56.8856158Z","C:\ClusterStorage\volume9\atlanta_replication\Hyper-V Replica\Virtual Machines\3500EC14-ACEF-4371-B769-B714D6630DB8.VMCX","","9.0"
"16384",,,,,,,,,,"7C3E7777-E056-4083-9F97-83B644B91169","5205-8532-0447-1875-7945-8688-57","HICP1320_CLU.olcc.lan","/subscriptions/bc602065-8f71-487b-9fa1-e872b4ce9a79/resourceGroups/rg-dcstratmig-prd-004/providers/Microsoft.OffAzure/HyperVSites/HYPV-DAL-AZ-VA1534site/clusters/hicp1320-clu-olcc-lan-31e1b8b3-0964-4bf3-b3c6-23cd3b478dfd","2025-02-14T18:18:56.4307037Z","Microsoft.Azure.PowerShell.Cmdlets.Migrate.Models.Api202001.IHyperVDisk[]","HICD2180","Microsoft.Azure.PowerShell.Cmdlets.Migrate.Models.Api202001.IHealthErrorDetails[]","UEFI","2","2/18/2025 1:51:03 PM","Microsoft Windows Server 2016 Standard","Windows","10.0.14393","Yes","HICP1320G",,"/subscriptions/bc602065-8f71-487b-9fa1-e872b4ce9a79/resourceGroups/rg-dcstratmig-prd-004/providers/Microsoft.OffAzure/HyperVSites/HYPV-DAL-AZ-VA1534site/machines/021746e2-7410-485d-936c-250644fbe0b0","021746e2-7410-485d-936c-250644fbe0b0","False","False","False","Cluster","1048576","021746e2-7410-485d-936c-250644fbe0b0","Microsoft.Azure.PowerShell.Cmdlets.Migrate.Models.Api202001.IHyperVNetworkAdapter[]","24","4","Windows Server 2016 Standard","windowsguest","10.0.14393","Running","Microsoft.OffAzure/HyperVSites/machines","2025-02-18T13:52:01.2294111Z","C:\ClusterStorage\Volume6\HICD2180\Virtual Machines\021746E2-7410-485D-936C-250644FBE0B0.VMCX","HICD2180.olcc.lan","9.0"
"4096",,,,,,,,,,"5CA20CB4-DDD1-4FE0-832B-097F7885B3D8","7187-7987-5107-8470-6508-3894-64","HICP1320_CLU.olcc.lan","/subscriptions/bc602065-8f71-487b-9fa1-e872b4ce9a79/resourceGroups/rg-dcstratmig-prd-004/providers/Microsoft.OffAzure/HyperVSites/HYPV-DAL-AZ-VA1534site/clusters/hicp1320-clu-olcc-lan-31e1b8b3-0964-4bf3-b3c6-23cd3b478dfd","2025-02-14T18:18:56.6807028Z","Microsoft.Azure.PowerShell.Cmdlets.Migrate.Models.Api202001.IHyperVDisk[]","HICD2343","Microsoft.Azure.PowerShell.Cmdlets.Migrate.Models.Api202001.IHealthErrorDetails[]","UEFI","2","2/19/2025 1:50:01 PM","Microsoft Windows Server 2022 Standard","Windows","10.0.20348","Yes","HICP1320K",,"/subscriptions/bc602065-8f71-487b-9fa1-e872b4ce9a79/resourceGroups/rg-dcstratmig-prd-004/providers/Microsoft.OffAzure/HyperVSites/HYPV-DAL-AZ-VA1534site/machines/c6746c38-1598-49a4-957f-f9ba8bd1294d","c6746c38-1598-49a4-957f-f9ba8bd1294d","False","False","False","Cluster","1048576","c6746c38-1598-49a4-957f-f9ba8bd1294d","Microsoft.Azure.PowerShell.Cmdlets.Migrate.Models.Api202001.IHyperVNetworkAdapter[]","7","2","Windows Server 2022 Standard","windowsguest","10.0.20348","Running","Microsoft.OffAzure/HyperVSites/machines","2025-02-19T13:50:18.0192288Z","C:\ClusterStorage\Volume8\HICD2343\Virtual Machines\C6746C38-1598-49A4-957F-F9BA8BD1294D.VMCX","HICD2343.olcc.lan","9.0"
"4096",,,,,,,,,,"B1FE2A54-2B5D-4367-8E55-FAEDC75EE547","8444-2128-7248-0793-3151-2058-40","HICP1320_CLU.olcc.lan","/subscriptions/bc602065-8f71-487b-9fa1-e872b4ce9a79/resourceGroups/rg-dcstratmig-prd-004/providers/Microsoft.OffAzure/HyperVSites/HYPV-DAL-AZ-VA1534site/clusters/hicp1320-clu-olcc-lan-31e1b8b3-0964-4bf3-b3c6-23cd3b478dfd","2025-02-14T18:18:56.9306648Z","Microsoft.Azure.PowerShell.Cmdlets.Migrate.Models.Api202001.IHyperVDisk[]","HICN1006","Microsoft.Azure.PowerShell.Cmdlets.Migrate.Models.Api202001.IHealthErrorDetails[]","UEFI","2","2/19/2025 1:50:00 PM","Microsoft Windows Server 2022 Standard","Windows","10.0.20348","Yes","HICP1320B",,"/subscriptions/bc602065-8f71-487b-9fa1-e872b4ce9a79/resourceGroups/rg-dcstratmig-prd-004/providers/Microsoft.OffAzure/HyperVSites/HYPV-DAL-AZ-VA1534site/machines/8b452143-4a6a-4f77-8168-e0569c8ec07b","8b452143-4a6a-4f77-8168-e0569c8ec07b","False","False","False","Cluster","1048576","8b452143-4a6a-4f77-8168-e0569c8ec07b","Microsoft.Azure.PowerShell.Cmdlets.Migrate.Models.Api202001.IHyperVNetworkAdapter[]","22","2","Windows Server 2022 Standard","windowsguest","10.0.20348","Running","Microsoft.OffAzure/HyperVSites/machines","2025-02-19T13:50:17.2692273Z","C:\ClusterStorage\Volume8\HICN1006\Virtual Machines\8B452143-4A6A-4F77-8168-E0569C8EC07B.VMCX","HICN1006.olcc.lan","9.0"
"6144",,,,,,,,,,"4E87C341-86BD-42B8-A901-44B06ADEEB9A","8721-5127-4639-6494-5915-2810-33","HICP1320_CLU.olcc.lan","/subscriptions/bc602065-8f71-487b-9fa1-e872b4ce9a79/resourceGroups/rg-dcstratmig-prd-004/providers/Microsoft.OffAzure/HyperVSites/HYPV-DAL-AZ-VA1534site/clusters/hicp1320-clu-olcc-lan-31e1b8b3-0964-4bf3-b3c6-23cd3b478dfd","2025-02-14T18:18:57.1807174Z","Microsoft.Azure.PowerShell.Cmdlets.Migrate.Models.Api202001.IHyperVDisk[]","HICQ2226B","Microsoft.Azure.PowerShell.Cmdlets.Migrate.Models.Api202001.IHealthErrorDetails[]","UEFI","2","2/18/2025 1:50:39 PM","Microsoft Windows Server 2019 Standard","Windows","10.0.17763","Yes","HICP1320A",,"/subscriptions/bc602065-8f71-487b-9fa1-e872b4ce9a79/resourceGroups/rg-dcstratmig-prd-004/providers/Microsoft.OffAzure/HyperVSites/HYPV-DAL-AZ-VA1534site/machines/cf7157f0-dcfb-4dd2-b4b9-2eb6c41f4cdf","cf7157f0-dcfb-4dd2-b4b9-2eb6c41f4cdf","False","False","False","Cluster","1048576","cf7157f0-dcfb-4dd2-b4b9-2eb6c41f4cdf","Microsoft.Azure.PowerShell.Cmdlets.Migrate.Models.Api202001.IHyperVNetworkAdapter[]","22","2","Windows Server 2019 Standard","windowsguest","10.0.17763","Running","Microsoft.OffAzure/HyperVSites/machines","2025-02-18T13:50:39.1336354Z","C:\ClusterStorage\Volume6\HICQ2226B\Virtual Machines\CF7157F0-DCFB-4DD2-B4B9-2EB6C41F4CDF.VMCX","HICQ2226B.olcc.lan","9.0"
"12288",,,,,,,,,,"015EA221-DC0E-4611-8610-FC46522B8848","0124-1300-3521-3755-9104-5668-42","HICP1320_CLU.olcc.lan","/subscriptions/bc602065-8f71-487b-9fa1-e872b4ce9a79/resourceGroups/rg-dcstratmig-prd-004/providers/Microsoft.OffAzure/HyperVSites/HYPV-DAL-AZ-VA1534site/clusters/hicp1320-clu-olcc-lan-31e1b8b3-0964-4bf3-b3c6-23cd3b478dfd","2025-02-14T18:18:57.4306951Z","Microsoft.Azure.PowerShell.Cmdlets.Migrate.Models.Api202001.IHyperVDisk[]","NP03-CTX01-ACQ","Microsoft.Azure.PowerShell.Cmdlets.Migrate.Models.Api202001.IHealthErrorDetails[]","BIOS","1",,,,,"Yes","HICP1320F",,"/subscriptions/bc602065-8f71-487b-9fa1-e872b4ce9a79/resourceGroups/rg-dcstratmig-prd-004/providers/Microsoft.OffAzure/HyperVSites/HYPV-DAL-AZ-VA1534site/machines/bf1b7c35-38da-4eb4-a7b5-2e288d931952","bf1b7c35-38da-4eb4-a7b5-2e288d931952","False","False","True","Cluster","65536","bf1b7c35-38da-4eb4-a7b5-2e288d931952","Microsoft.Azure.PowerShell.Cmdlets.Migrate.Models.Api202001.IHyperVNetworkAdapter[]","-1","4",,"otherguestfamily",,"PowerOff","Microsoft.OffAzure/HyperVSites/machines","2025-02-18T13:51:53.8231710Z","C:\ClusterStorage\Volume8\NP03-CTX01-ACQ\Virtual Machines\BF1B7C35-38DA-4EB4-A7B5-2E288D931952.VMCX","","9.0"
"16384",,,,,,,,,,"0C16B52C-B4F7-4D66-A6EC-8E24A1116E3A","1167-5230-4940-4878-1361-8389-79","HICP1320_CLU.olcc.lan","/subscriptions/bc602065-8f71-487b-9fa1-e872b4ce9a79/resourceGroups/rg-dcstratmig-prd-004/providers/Microsoft.OffAzure/HyperVSites/HYPV-DAL-AZ-VA1534site/clusters/hicp1320-clu-olcc-lan-31e1b8b3-0964-4bf3-b3c6-23cd3b478dfd","2025-02-14T18:18:57.6806954Z","Microsoft.Azure.PowerShell.Cmdlets.Migrate.Models.Api202001.IHyperVDisk[]","OLWEBSTG","Microsoft.Azure.PowerShell.Cmdlets.Migrate.Models.Api202001.IHealthErrorDetails[]","BIOS","1",,,,,"Yes","HICP1320E",,"/subscriptions/bc602065-8f71-487b-9fa1-e872b4ce9a79/resourceGroups/rg-dcstratmig-prd-004/providers/Microsoft.OffAzure/HyperVSites/HYPV-DAL-AZ-VA1534site/machines/05fbe3a9-fdd8-40e7-a225-7b68afed14a7","05fbe3a9-fdd8-40e7-a225-7b68afed14a7","False","False","True","Cluster","65536","05fbe3a9-fdd8-40e7-a225-7b68afed14a7","Microsoft.Azure.PowerShell.Cmdlets.Migrate.Models.Api202001.IHyperVNetworkAdapter[]","-1","4",,"otherguestfamily",,"PowerOff","Microsoft.OffAzure/HyperVSites/machines","2025-02-18T13:52:03.7294103Z","C:\ClusterStorage\Volume10\OLWEBSTG\Virtual Machines\05FBE3A9-FDD8-40E7-A225-7B68AFED14A7.VMCX","","9.0"
"8192",,,,,,,,,,"E88C7A58-7802-470C-B2C8-E562994E68E1","5615-5083-8181-1083-1887-4248-63","HICP1320_CLU.olcc.lan","/subscriptions/bc602065-8f71-487b-9fa1-e872b4ce9a79/resourceGroups/rg-dcstratmig-prd-004/providers/Microsoft.OffAzure/HyperVSites/HYPV-DAL-AZ-VA1534site/clusters/hicp1320-clu-olcc-lan-31e1b8b3-0964-4bf3-b3c6-23cd3b478dfd","2025-02-14T18:18:57.9307225Z","Microsoft.Azure.PowerShell.Cmdlets.Migrate.Models.Api202001.IHyperVDisk[]","HICD2290A","Microsoft.Azure.PowerShell.Cmdlets.Migrate.Models.Api202001.IHealthErrorDetails[]","UEFI","2",,,,,"Yes","HICP1320C",,"/subscriptions/bc602065-8f71-487b-9fa1-e872b4ce9a79/resourceGroups/rg-dcstratmig-prd-004/providers/Microsoft.OffAzure/HyperVSites/HYPV-DAL-AZ-VA1534site/machines/90800f59-a806-4f48-b943-2ed61bb989b5","90800f59-a806-4f48-b943-2ed61bb989b5","False","False","True","Cluster","1048576","90800f59-a806-4f48-b943-2ed61bb989b5","Microsoft.Azure.PowerShell.Cmdlets.Migrate.Models.Api202001.IHyperVNetworkAdapter[]","-1","2","Windows Server 2022 Standard","windowsguest","10.0.20348","Running","Microsoft.OffAzure/HyperVSites/machines","2025-02-18T13:51:59.1512807Z","C:\ClusterStorage\Volume10\HICD2290A\Virtual Machines\90800F59-A806-4F48-B943-2ED61BB989B5.VMCX","HICD2290A.hicvdev.olcc.lan","9.0"
"8192",,,,,,,,,,"799D850D-F2B3-48D3-96CE-10ADAF3C828A","7947-2686-4716-7600-9630-8029-55","HICP1320_CLU.olcc.lan","/subscriptions/bc602065-8f71-487b-9fa1-e872b4ce9a79/resourceGroups/rg-dcstratmig-prd-004/providers/Microsoft.OffAzure/HyperVSites/HYPV-DAL-AZ-VA1534site/clusters/hicp1320-clu-olcc-lan-31e1b8b3-0964-4bf3-b3c6-23cd3b478dfd","2025-02-14T18:18:58.1806961Z","Microsoft.Azure.PowerShell.Cmdlets.Migrate.Models.Api202001.IHyperVDisk[]","NP02-ESB01-MVP","Microsoft.Azure.PowerShell.Cmdlets.Migrate.Models.Api202001.IHealthErrorDetails[]","BIOS","1","2/18/2025 1:51:06 PM","Microsoft Windows Server 2019 Datacenter","Windows","10.0.17763","Yes","HICP1320D",,"/subscriptions/bc602065-8f71-487b-9fa1-e872b4ce9a79/resourceGroups/rg-dcstratmig-prd-004/providers/Microsoft.OffAzure/HyperVSites/HYPV-DAL-AZ-VA1534site/machines/e79c1775-fb4f-4f74-a4e9-756221dcc661","e79c1775-fb4f-4f74-a4e9-756221dcc661","False","False","False","Cluster","65536","e79c1775-fb4f-4f74-a4e9-756221dcc661","Microsoft.Azure.PowerShell.Cmdlets.Migrate.Models.Api202001.IHyperVNetworkAdapter[]","43","2","Windows Server 2019 Datacenter","windowsguest","10.0.17763","Running","Microsoft.OffAzure/HyperVSites/machines","2025-02-19T13:50:14.7692178Z","C:\ClusterStorage\Volume6\NP02-ESB01-MVP\Virtual Machines\E79C1775-FB4F-4F74-A4E9-756221DCC661.VMCX","NP02-ESB01-MVP.olcc.lan","9.0"
"4096",,,,,,,,,,"870311E8-9125-4B3E-AE7F-C00D2BC1523A","5963-4236-9771-3739-9274-8169-60","HICP1320_CLU.olcc.lan","/subscriptions/bc602065-8f71-487b-9fa1-e872b4ce9a79/resourceGroups/rg-dcstratmig-prd-004/providers/Microsoft.OffAzure/HyperVSites/HYPV-DAL-AZ-VA1534site/clusters/hicp1320-clu-olcc-lan-31e1b8b3-0964-4bf3-b3c6-23cd3b478dfd","2025-02-14T18:18:58.4307066Z","Microsoft.Azure.PowerShell.Cmdlets.Migrate.Models.Api202001.IHyperVDisk[]","HICN3510","Microsoft.Azure.PowerShell.Cmdlets.Migrate.Models.Api202001.IHealthErrorDetails[]","UEFI","2",,,,,"Yes","HICP1320D",,"/subscriptions/bc602065-8f71-487b-9fa1-e872b4ce9a79/resourceGroups/rg-dcstratmig-prd-004/providers/Microsoft.OffAzure/HyperVSites/HYPV-DAL-AZ-VA1534site/machines/7093af46-1d02-42ff-89fe-a4bb1b6cadef","7093af46-1d02-42ff-89fe-a4bb1b6cadef","False","False","True","Cluster","1048576","7093af46-1d02-42ff-89fe-a4bb1b6cadef","Microsoft.Azure.PowerShell.Cmdlets.Migrate.Models.Api202001.IHyperVNetworkAdapter[]","-1","2","Red Hat Enterprise Linux","linuxguest","4.18.0","Running","Microsoft.OffAzure/HyperVSites/machines","2025-02-18T13:52:13.3388029Z","C:\ClusterStorage\Volume10\HICN3510\Virtual Machines\7093AF46-1D02-42FF-89FE-A4BB1B6CADEF.VMCX","hicn3510","9.0"
"24576",,,,,,,,,,"90B6A44B-8763-4F52-BE2A-783AF5F39897","5785-8103-4920-7397-5101-6016-72","HICP1320_CLU.olcc.lan","/subscriptions/bc602065-8f71-487b-9fa1-e872b4ce9a79/resourceGroups/rg-dcstratmig-prd-004/providers/Microsoft.OffAzure/HyperVSites/HYPV-DAL-AZ-VA1534site/clusters/hicp1320-clu-olcc-lan-31e1b8b3-0964-4bf3-b3c6-23cd3b478dfd","2025-02-14T18:18:58.6806678Z","Microsoft.Azure.PowerShell.Cmdlets.Migrate.Models.Api202001.IHyperVDisk[]","HICP2275","Microsoft.Azure.PowerShell.Cmdlets.Migrate.Models.Api202001.IHealthErrorDetails[]","UEFI","2",,,,,"Yes","HICP1320F",,"/subscriptions/bc602065-8f71-487b-9fa1-e872b4ce9a79/resourceGroups/rg-dcstratmig-prd-004/providers/Microsoft.OffAzure/HyperVSites/HYPV-DAL-AZ-VA1534site/machines/8d054ea0-825c-4ac9-9f3a-1bdd5c30522a","8d054ea0-825c-4ac9-9f3a-1bdd5c30522a","False","False","True","Cluster","1048576","8d054ea0-825c-4ac9-9f3a-1bdd5c30522a","Microsoft.Azure.PowerShell.Cmdlets.Migrate.Models.Api202001.IHyperVNetworkAdapter[]","-1","8",,"otherguestfamily",,"PowerOff","Microsoft.OffAzure/HyperVSites/machines","2025-02-18T13:52:14.0887961Z","C:\ClusterStorage\volume9\atlanta_replication\Hyper-V Replica\Virtual Machines\8D054EA0-825C-4AC9-9F3A-1BDD5C30522A.VMCX","","9.0"
"4096",,,,,,,,,,"FCDA67E1-9AC5-4A6E-83AD-2C3BE93EF4A6","8815-1381-1260-8839-5348-8946-92","HICP1320_CLU.olcc.lan","/subscriptions/bc602065-8f71-487b-9fa1-e872b4ce9a79/resourceGroups/rg-dcstratmig-prd-004/providers/Microsoft.OffAzure/HyperVSites/HYPV-DAL-AZ-VA1534site/clusters/hicp1320-clu-olcc-lan-31e1b8b3-0964-4bf3-b3c6-23cd3b478dfd","2025-02-14T18:18:58.9306683Z","Microsoft.Azure.PowerShell.Cmdlets.Migrate.Models.Api202001.IHyperVDisk[]","HICD8526A","Microsoft.Azure.PowerShell.Cmdlets.Migrate.Models.Api202001.IHealthErrorDetails[]","UEFI","2",,,,,"Yes","HICP1320F",,"/subscriptions/bc602065-8f71-487b-9fa1-e872b4ce9a79/resourceGroups/rg-dcstratmig-prd-004/providers/Microsoft.OffAzure/HyperVSites/HYPV-DAL-AZ-VA1534site/machines/f38e2d7a-34ca-46d2-8416-1eb90489e6c6","f38e2d7a-34ca-46d2-8416-1eb90489e6c6","False","False","True","Cluster","1048576","f38e2d7a-34ca-46d2-8416-1eb90489e6c6","Microsoft.Azure.PowerShell.Cmdlets.Migrate.Models.Api202001.IHyperVNetworkAdapter[]","-1","2",,"otherguestfamily",,"PowerOff","Microsoft.OffAzure/HyperVSites/machines","2025-02-18T13:52:02.7294066Z","C:\ClusterStorage\Volume8\HICD8526A\Virtual Machines\F38E2D7A-34CA-46D2-8416-1EB90489E6C6.VMCX","","9.0"
"4096",,,,,,,,,,"A8D385DF-1B0C-4B02-925F-EF6F1BC5DB7A","9983-3820-5709-8599-9775-3969-42","HICP1320_CLU.olcc.lan","/subscriptions/bc602065-8f71-487b-9fa1-e872b4ce9a79/resourceGroups/rg-dcstratmig-prd-004/providers/Microsoft.OffAzure/HyperVSites/HYPV-DAL-AZ-VA1534site/clusters/hicp1320-clu-olcc-lan-31e1b8b3-0964-4bf3-b3c6-23cd3b478dfd","2025-02-14T18:18:59.1807264Z","Microsoft.Azure.PowerShell.Cmdlets.Migrate.Models.Api202001.IHyperVDisk[]","NP01-APP02-MVP","Microsoft.Azure.PowerShell.Cmdlets.Migrate.Models.Api202001.IHealthErrorDetails[]","BIOS","1","2/18/2025 1:51:13 PM","Microsoft Windows Server 2019 Standard","Windows","10.0.17763","Yes","HICP1320K",,"/subscriptions/bc602065-8f71-487b-9fa1-e872b4ce9a79/resourceGroups/rg-dcstratmig-prd-004/providers/Microsoft.OffAzure/HyperVSites/HYPV-DAL-AZ-VA1534site/machines/101adcd9-5aa3-4994-a88a-9f9e87371df6","101adcd9-5aa3-4994-a88a-9f9e87371df6","False","False","False","Cluster","65536","101adcd9-5aa3-4994-a88a-9f9e87371df6","Microsoft.Azure.PowerShell.Cmdlets.Migrate.Models.Api202001.IHyperVNetworkAdapter[]","72","2","Windows Server 2019 Standard","windowsguest","10.0.17763","Running","Microsoft.OffAzure/HyperVSites/machines","2025-02-18T13:52:09.4950506Z","C:\ClusterStorage\Volume6\NP01-APP02-MVP\Virtual Machines\101ADCD9-5AA3-4994-A88A-9F9E87371DF6.VMCX","NP01-APP02-MVP.olcc.lan","9.0"
"4096",,,,,,,,,,"1C769FFC-76A2-4FD3-B161-8842575DDF45","6307-5132-6429-9117-2061-7904-44","HICP1320_CLU.olcc.lan","/subscriptions/bc602065-8f71-487b-9fa1-e872b4ce9a79/resourceGroups/rg-dcstratmig-prd-004/providers/Microsoft.OffAzure/HyperVSites/HYPV-DAL-AZ-VA1534site/clusters/hicp1320-clu-olcc-lan-31e1b8b3-0964-4bf3-b3c6-23cd3b478dfd","2025-02-14T18:18:59.4307327Z","Microsoft.Azure.PowerShell.Cmdlets.Migrate.Models.Api202001.IHyperVDisk[]","HICN5511","Microsoft.Azure.PowerShell.Cmdlets.Migrate.Models.Api202001.IHealthErrorDetails[]","UEFI","2","2/18/2025 1:50:59 PM","Microsoft Windows Server 2022 Standard","Windows","10.0.20348","Yes","HICP1320H",,"/subscriptions/bc602065-8f71-487b-9fa1-e872b4ce9a79/resourceGroups/rg-dcstratmig-prd-004/providers/Microsoft.OffAzure/HyperVSites/HYPV-DAL-AZ-VA1534site/machines/6a849a9e-e208-4a16-9332-030030133116","6a849a9e-e208-4a16-9332-030030133116","False","False","False","Cluster","1048576","6a849a9e-e208-4a16-9332-030030133116","Microsoft.Azure.PowerShell.Cmdlets.Migrate.Models.Api202001.IHyperVNetworkAdapter[]","31","2",,"otherguestfamily",,"PowerOff","Microsoft.OffAzure/HyperVSites/machines","2025-02-19T20:19:28.9305194Z","C:\ClusterStorage\Volume6\HICN5511\HICN5511\Virtual Machines\6A849A9E-E208-4A16-9332-030030133116.VMCX","","9.0"
